Date_(MM/DD/YYYY),Time_(HH:mm:ss),Depth_m,Pressure_psi a,Sal_psu,Temp_C,Vertical_Position_m
2/27/24,16:37:29,2.039,2.97,34.77,20.14,2.041
2/27/24,16:37:30,2.04,2.97,34.77,20.14,2.04
2/27/24,16:37:31,2.039,2.969,34.77,20.14,2.037
2/27/24,16:37:32,2.039,2.969,34.77,20.14,2.039
2/27/24,16:37:33,2.039,2.969,34.77,20.14,2.037
2/27/24,16:37:34,2.039,2.969,34.77,20.14,2.039
2/27/24,16:37:35,2.039,2.97,34.77,20.14,2.049
2/27/24,16:37:36,2.039,2.969,34.77,20.14,2.036
2/27/24,16:37:37,2.039,2.969,34.77,20.14,2.032
2/27/24,16:37:38,2.039,2.969,34.77,20.14,2.043
2/27/24,16:37:39,2.039,2.969,34.77,20.14,2.041
2/27/24,16:37:40,2.039,2.969,34.77,20.14,2.044
2/27/24,16:37:41,2.039,2.969,34.77,20.139,2.039
2/27/24,16:37:42,2.039,2.969,34.77,20.139,2.037
2/27/24,16:37:43,2.039,2.969,34.77,20.139,2.039
2/27/24,16:37:44,2.039,2.97,34.77,20.139,2.047
2/27/24,16:37:45,2.039,2.969,34.77,20.139,2.035
2/27/24,16:37:46,2.039,2.969,34.77,20.139,2.041
2/27/24,16:37:47,2.04,2.97,34.77,20.139,2.044
2/27/24,16:37:48,2.04,2.97,34.77,20.138,2.038
2/27/24,16:37:49,2.039,2.969,34.77,20.138,2.038
2/27/24,16:37:50,2.039,2.969,34.77,20.138,2.036
2/27/24,16:37:51,2.039,2.969,34.77,20.138,2.037
2/27/24,16:37:52,2.04,2.97,34.77,20.138,2.042
2/27/24,16:37:53,2.04,2.97,34.77,20.138,2.047
2/27/24,16:37:54,2.039,2.969,34.77,20.138,2.035
2/27/24,16:37:55,2.039,2.969,34.77,20.138,2.03
2/27/24,16:37:56,2.039,2.969,34.77,20.137,2.039
2/27/24,16:37:57,2.04,2.97,34.77,20.137,2.048
2/27/24,16:37:58,2.039,2.969,34.77,20.137,2.045
2/27/24,16:37:59,2.039,2.97,34.77,20.137,2.039
2/27/24,16:38:00,2.039,2.969,34.77,20.137,2.035
2/27/24,16:38:01,2.039,2.969,34.77,20.137,2.035
2/27/24,16:38:02,2.039,2.969,34.77,20.137,2.048
2/27/24,16:38:03,2.039,2.969,34.77,20.137,2.037
2/27/24,16:38:04,2.039,2.969,34.77,20.137,2.039
2/27/24,16:38:05,2.039,2.969,34.77,20.137,2.038
2/27/24,16:38:06,2.039,2.969,34.77,20.137,2.039
2/27/24,16:38:07,2.039,2.969,34.77,20.137,2.04
2/27/24,16:38:08,2.039,2.969,34.77,20.137,2.039
2/27/24,16:38:09,2.039,2.969,34.77,20.137,2.038
2/27/24,16:38:10,2.039,2.969,34.77,20.137,2.038
2/27/24,16:38:11,2.039,2.969,34.77,20.137,2.048
2/27/24,16:38:12,2.039,2.969,34.77,20.137,2.038
2/27/24,16:38:13,2.039,2.968,34.77,20.138,2.033
2/27/24,16:38:14,2.039,2.969,34.77,20.138,2.039
2/27/24,16:38:15,2.039,2.969,34.77,20.138,2.037
2/27/24,16:38:16,2.039,2.968,34.77,20.138,2.037
2/27/24,16:38:17,2.039,2.968,34.77,20.138,2.037
2/27/24,16:38:18,2.039,2.968,34.77,20.138,2.038
2/27/24,16:38:19,2.039,2.968,34.77,20.138,2.038
2/27/24,16:38:20,2.039,2.968,34.77,20.138,2.039
2/27/24,16:38:21,2.038,2.968,34.77,20.138,2.032
2/27/24,16:38:22,2.038,2.968,34.77,20.138,2.038
2/27/24,16:38:23,2.039,2.968,34.77,20.138,2.037
2/27/24,16:38:24,2.038,2.968,34.77,20.138,2.041
2/27/24,16:38:25,2.038,2.967,34.77,20.138,2.042
2/27/24,16:38:26,2.038,2.968,34.77,20.138,2.039
2/27/24,16:38:27,2.038,2.968,34.77,20.138,2.037
2/27/24,16:38:28,2.038,2.968,34.77,20.138,2.036
2/27/24,16:38:29,2.038,2.968,34.77,20.139,2.047
2/27/24,16:38:30,2.038,2.968,34.77,20.139,2.04
2/27/24,16:38:31,2.038,2.968,34.77,20.139,2.041
2/27/24,16:38:32,2.038,2.968,34.77,20.138,2.037
2/27/24,16:38:33,2.038,2.968,34.77,20.139,2.038
2/27/24,16:38:34,2.038,2.968,34.77,20.139,2.046
2/27/24,16:38:35,2.038,2.968,34.77,20.139,2.04
2/27/24,16:38:36,2.038,2.967,34.77,20.139,2.035
2/27/24,16:38:37,2.038,2.968,34.77,20.139,2.041
2/27/24,16:38:38,2.039,2.968,34.77,20.139,2.049
2/27/24,16:38:39,2.038,2.968,34.77,20.139,2.039
2/27/24,16:38:40,2.038,2.968,34.77,20.139,2.039
2/27/24,16:38:41,2.039,2.968,34.77,20.139,2.044
2/27/24,16:38:42,2.039,2.968,34.77,20.139,2.041
2/27/24,16:38:43,2.039,2.968,34.77,20.139,2.044
2/27/24,16:38:44,2.039,2.968,34.77,20.139,2.039
2/27/24,16:38:45,2.039,2.968,34.77,20.139,2.037
2/27/24,16:38:46,2.039,2.968,34.77,20.139,2.04
2/27/24,16:38:47,2.039,2.969,34.77,20.139,2.048
2/27/24,16:38:48,2.039,2.968,34.77,20.139,2.035
2/27/24,16:38:49,2.039,2.968,34.77,20.139,2.038
2/27/24,16:38:50,2.039,2.968,34.77,20.139,2.036
2/27/24,16:38:51,2.039,2.968,34.77,20.139,2.038
2/27/24,16:38:52,2.038,2.968,34.77,20.139,2.037
2/27/24,16:38:53,2.038,2.968,34.77,20.139,2.037
2/27/24,16:38:54,2.038,2.968,34.77,20.138,2.033
2/27/24,16:38:55,2.039,2.969,34.77,20.138,2.039
2/27/24,16:38:56,2.039,2.968,34.77,20.138,2.041
2/27/24,16:38:57,2.038,2.968,34.77,20.138,2.034
2/27/24,16:38:58,2.038,2.968,34.77,20.138,2.032
2/27/24,16:38:59,2.039,2.969,34.77,20.138,2.044
2/27/24,16:39:00,2.039,2.969,34.77,20.138,2.045
2/27/24,16:39:01,2.039,2.969,34.77,20.138,2.045
2/27/24,16:39:02,2.039,2.969,34.77,20.138,2.041
2/27/24,16:39:03,2.039,2.969,34.77,20.138,2.034
2/27/24,16:39:04,2.039,2.969,34.77,20.138,2.042
2/27/24,16:39:05,2.039,2.969,34.77,20.138,2.051
2/27/24,16:39:06,2.039,2.969,34.77,20.138,2.038
2/27/24,16:39:07,2.039,2.969,34.77,20.138,2.039
2/27/24,16:39:08,2.039,2.969,34.77,20.138,2.043
2/27/24,16:39:09,2.039,2.969,34.77,20.138,2.038
2/27/24,16:39:10,2.039,2.969,34.77,20.138,2.042
2/27/24,16:39:11,2.039,2.969,34.77,20.138,2.046
2/27/24,16:39:12,2.039,2.969,34.77,20.138,2.043
2/27/24,16:39:13,2.039,2.969,34.77,20.138,2.035
2/27/24,16:39:14,2.039,2.969,34.77,20.138,2.038
2/27/24,16:39:15,2.039,2.969,34.77,20.138,2.041
2/27/24,16:39:16,2.039,2.969,34.77,20.138,2.05
2/27/24,16:39:17,2.039,2.969,34.77,20.138,2.036
2/27/24,16:39:18,2.039,2.969,34.77,20.138,2.039
2/27/24,16:39:19,2.039,2.968,34.77,20.138,2.036
2/27/24,16:39:20,2.039,2.969,34.77,20.138,2.037
2/27/24,16:39:21,2.038,2.968,34.77,20.138,2.039
2/27/24,16:39:22,2.039,2.968,34.77,20.138,2.041
2/27/24,16:39:23,2.039,2.968,34.77,20.138,2.038
2/27/24,16:39:24,2.039,2.968,34.77,20.138,2.039
2/27/24,16:39:25,2.039,2.969,34.77,20.138,2.05
2/27/24,16:39:26,2.039,2.969,34.77,20.138,2.038
2/27/24,16:39:27,2.039,2.969,34.77,20.138,2.04
2/27/24,16:39:28,2.039,2.969,34.77,20.138,2.044
2/27/24,16:39:29,2.039,2.969,34.77,20.138,2.039
2/27/24,16:39:30,2.039,2.969,34.77,20.138,2.036
2/27/24,16:39:31,2.039,2.969,34.77,20.138,2.04
2/27/24,16:39:32,2.039,2.969,34.77,20.138,2.039
2/27/24,16:39:33,2.039,2.969,34.77,20.138,2.042
2/27/24,16:39:34,2.039,2.969,34.77,20.138,2.041
2/27/24,16:39:35,2.039,2.969,34.77,20.138,2.036
2/27/24,16:39:36,2.039,2.969,34.77,20.138,2.041
2/27/24,16:39:37,2.039,2.969,34.77,20.138,2.038
2/27/24,16:39:38,2.039,2.969,34.77,20.138,2.038
2/27/24,16:39:39,2.039,2.969,34.77,20.138,2.04
2/27/24,16:39:40,2.039,2.969,34.77,20.138,2.039
2/27/24,16:39:41,2.039,2.969,34.77,20.138,2.034
2/27/24,16:39:42,2.039,2.968,34.77,20.138,2.04
2/27/24,16:39:43,2.039,2.969,34.77,20.138,2.049
2/27/24,16:39:44,2.039,2.969,34.77,20.138,2.039
2/27/24,16:39:45,2.039,2.968,34.77,20.138,2.034
2/27/24,16:39:46,2.039,2.969,34.77,20.138,2.043
2/27/24,16:39:47,2.039,2.969,34.77,20.138,2.048
2/27/24,16:39:48,2.039,2.969,34.77,20.138,2.037
2/27/24,16:39:49,2.039,2.969,34.77,20.138,2.038
2/27/24,16:39:50,2.039,2.968,34.77,20.138,2.034
2/27/24,16:39:51,2.039,2.969,34.77,20.137,2.038
2/27/24,16:39:52,2.039,2.969,34.77,20.137,2.045
2/27/24,16:39:53,2.039,2.969,34.77,20.137,2.035
2/27/24,16:39:54,2.038,2.968,34.77,20.137,2.03
2/27/24,16:39:55,2.039,2.969,34.77,20.137,2.044
2/27/24,16:39:56,2.039,2.969,34.77,20.137,2.042
2/27/24,16:39:57,2.039,2.969,34.77,20.137,2.044
2/27/24,16:39:58,2.039,2.969,34.77,20.137,2.039
2/27/24,16:39:59,2.039,2.969,34.77,20.137,2.033
2/27/24,16:40:00,2.039,2.969,34.77,20.137,2.041
2/27/24,16:40:01,2.039,2.969,34.77,20.138,2.051
2/27/24,16:40:02,2.039,2.969,34.77,20.137,2.035
2/27/24,16:40:03,2.039,2.968,34.77,20.138,2.03
2/27/24,16:40:04,2.039,2.969,34.77,20.138,2.042
2/27/24,16:40:05,2.039,2.968,34.77,20.137,2.036
2/27/24,16:40:06,2.038,2.968,34.77,20.138,2.042
2/27/24,16:40:07,2.038,2.968,34.77,20.138,2.038
2/27/24,16:40:08,2.039,2.968,34.77,20.138,2.034
2/27/24,16:40:09,2.039,2.968,34.77,20.138,2.039
2/27/24,16:40:10,2.039,2.969,34.77,20.138,2.05
2/27/24,16:40:11,2.039,2.968,34.77,20.138,2.037
2/27/24,16:40:12,2.038,2.968,34.77,20.138,2.033
2/27/24,16:40:13,2.039,2.968,34.77,20.138,2.034
2/27/24,16:40:14,2.039,2.968,34.77,20.138,2.047
2/27/24,16:40:15,2.039,2.968,34.77,20.138,2.047
2/27/24,16:40:16,2.039,2.968,34.77,20.138,2.042
2/27/24,16:40:17,2.039,2.968,34.77,20.138,2.034
2/27/24,16:40:18,2.039,2.969,34.77,20.138,2.04
2/27/24,16:40:19,2.039,2.969,34.77,20.138,2.051
2/27/24,16:40:20,2.039,2.969,34.77,20.138,2.035
2/27/24,16:40:21,2.039,2.968,34.77,20.138,2.037
2/27/24,16:40:22,2.038,2.968,34.77,20.138,2.032
2/27/24,16:40:23,2.039,2.968,34.77,20.138,2.036
2/27/24,16:40:24,2.038,2.968,34.77,20.138,2.045
2/27/24,16:40:25,2.038,2.968,34.77,20.138,2.039
2/27/24,16:40:26,2.038,2.968,34.77,20.138,2.041
2/27/24,16:40:27,2.039,2.968,34.77,20.138,2.043
2/27/24,16:40:28,2.039,2.969,34.77,20.138,2.047
2/27/24,16:40:29,2.039,2.968,34.77,20.138,2.039
2/27/24,16:40:30,2.039,2.968,34.77,20.138,2.038
2/27/24,16:40:31,2.039,2.969,34.77,20.138,2.042
2/27/24,16:40:32,2.039,2.969,34.77,20.138,2.038
2/27/24,16:40:33,2.039,2.969,34.77,20.138,2.045
2/27/24,16:40:34,2.039,2.969,34.77,20.138,2.04
2/27/24,16:40:35,2.039,2.969,34.77,20.138,2.04
2/27/24,16:40:36,2.039,2.969,34.77,20.138,2.038
2/27/24,16:40:37,2.039,2.969,34.77,20.138,2.043
2/27/24,16:40:38,2.039,2.969,34.77,20.138,2.041
2/27/24,16:40:39,2.039,2.968,34.77,20.138,2.038
2/27/24,16:40:40,2.039,2.969,34.77,20.138,2.037
2/27/24,16:40:41,2.039,2.969,34.77,20.138,2.04
2/27/24,16:40:42,2.039,2.969,34.77,20.138,2.044
2/27/24,16:40:43,2.039,2.969,34.77,20.138,2.039
2/27/24,16:40:44,2.039,2.969,34.77,20.138,2.039
2/27/24,16:40:45,2.039,2.969,34.77,20.138,2.037
2/27/24,16:40:46,2.039,2.969,34.77,20.138,2.046
2/27/24,16:40:47,2.039,2.969,34.77,20.139,2.042
2/27/24,16:40:48,2.039,2.969,34.77,20.139,2.039
2/27/24,16:40:49,2.039,2.969,34.77,20.139,2.036
2/27/24,16:40:50,2.039,2.969,34.77,20.139,2.039
2/27/24,16:40:51,2.039,2.969,34.77,20.139,2.044
2/27/24,16:40:52,2.039,2.969,34.77,20.138,2.037
2/27/24,16:40:53,2.039,2.969,34.77,20.139,2.039
2/27/24,16:40:54,2.039,2.969,34.77,20.139,2.042
2/27/24,16:40:55,2.039,2.969,34.77,20.138,2.04
2/27/24,16:40:56,2.039,2.969,34.77,20.138,2.033
2/27/24,16:40:57,2.039,2.969,34.77,20.138,2.036
2/27/24,16:40:58,2.039,2.969,34.77,20.138,2.044
2/27/24,16:40:59,2.039,2.969,34.77,20.138,2.04
2/27/24,16:41:00,2.04,2.97,34.77,20.138,2.05
2/27/24,16:41:01,2.04,2.97,34.77,20.138,2.04
2/27/24,16:41:02,2.039,2.969,34.77,20.137,2.032
2/27/24,16:41:03,2.04,2.97,34.77,20.137,2.041
2/27/24,16:41:04,2.04,2.97,34.77,20.137,2.043
2/27/24,16:41:05,2.039,2.969,34.77,20.137,2.044
2/27/24,16:41:06,2.039,2.97,34.77,20.137,2.039
2/27/24,16:41:07,2.039,2.969,34.77,20.137,2.037
2/27/24,16:41:08,2.039,2.969,34.77,20.137,2.036
2/27/24,16:41:09,2.039,2.969,34.77,20.137,2.047
2/27/24,16:41:10,2.039,2.969,34.77,20.137,2.039
2/27/24,16:41:11,2.039,2.969,34.77,20.137,2.034
2/27/24,16:41:12,2.039,2.969,34.77,20.138,2.042
2/27/24,16:41:13,2.039,2.97,34.77,20.138,2.051
2/27/24,16:41:14,2.039,2.969,34.77,20.138,2.045
2/27/24,16:41:15,2.039,2.969,34.77,20.138,2.032
2/27/24,16:41:16,2.039,2.969,34.77,20.138,2.033
2/27/24,16:41:17,2.039,2.969,34.77,20.138,2.047
2/27/24,16:41:18,2.04,2.97,34.77,20.138,2.049
2/27/24,16:41:19,2.04,2.97,34.77,20.137,2.038
2/27/24,16:41:20,2.039,2.969,34.77,20.137,2.034
2/27/24,16:41:21,2.04,2.97,34.77,20.137,2.041
2/27/24,16:41:22,2.039,2.969,34.77,20.137,2.037
2/27/24,16:41:23,2.04,2.97,34.77,20.137,2.044
2/27/24,16:41:24,2.039,2.969,34.77,20.137,2.03
2/27/24,16:41:25,2.039,2.969,34.77,20.137,2.036
2/27/24,16:41:26,2.039,2.969,34.77,20.137,2.037
2/27/24,16:41:27,2.039,2.969,34.77,20.137,2.043
2/27/24,16:41:28,2.039,2.969,34.77,20.137,2.038
2/27/24,16:41:29,2.039,2.969,34.77,20.137,2.036
2/27/24,16:41:30,2.039,2.969,34.77,20.137,2.041
2/27/24,16:41:31,2.04,2.97,34.77,20.137,2.049
2/27/24,16:41:32,2.039,2.969,34.77,20.137,2.037
2/27/24,16:41:33,2.039,2.969,34.77,20.137,2.033
2/27/24,16:41:34,2.039,2.969,34.77,20.137,2.039
2/27/24,16:41:35,2.039,2.969,34.77,20.137,2.036
2/27/24,16:41:36,2.039,2.969,34.77,20.137,2.041
2/27/24,16:41:37,2.039,2.969,34.77,20.137,2.034
2/27/24,16:41:38,2.039,2.968,34.77,20.137,2.034
2/27/24,16:41:39,2.039,2.969,34.77,20.137,2.043
2/27/24,16:41:40,2.039,2.969,34.77,20.137,2.048
2/27/24,16:41:41,2.039,2.969,34.77,20.137,2.034
2/27/24,16:41:42,2.039,2.968,34.77,20.137,2.032
2/27/24,16:41:43,2.039,2.968,34.77,20.137,2.034
2/27/24,16:41:44,2.039,2.968,34.77,20.137,2.038
2/27/24,16:41:45,2.039,2.968,34.77,20.137,2.042
2/27/24,16:41:46,2.038,2.968,34.77,20.137,2.034
2/27/24,16:41:47,2.038,2.967,34.77,20.137,2.032
2/27/24,16:41:48,2.038,2.967,34.77,20.137,2.038
2/27/24,16:41:49,2.038,2.968,34.77,20.137,2.041
2/27/24,16:41:50,2.038,2.967,34.77,20.137,2.04
2/27/24,16:41:51,2.038,2.967,34.77,20.137,2.041
2/27/24,16:41:52,2.038,2.967,34.77,20.137,2.034
2/27/24,16:41:53,2.038,2.967,34.77,20.138,2.038
2/27/24,16:41:54,2.038,2.967,34.77,20.138,2.048
2/27/24,16:41:55,2.038,2.967,34.77,20.138,2.034
2/27/24,16:41:56,2.037,2.966,34.77,20.138,2.031
2/27/24,16:41:57,2.038,2.967,34.77,20.138,2.042
2/27/24,16:41:58,2.038,2.967,34.77,20.138,2.038
2/27/24,16:41:59,2.037,2.966,34.77,20.138,2.035
2/27/24,16:42:00,2.037,2.967,34.77,20.138,2.039
2/27/24,16:42:01,2.038,2.967,34.77,20.138,2.042
2/27/24,16:42:02,2.038,2.967,34.77,20.138,2.041
2/27/24,16:42:03,2.038,2.967,34.77,20.138,2.042
2/27/24,16:42:04,2.038,2.967,34.77,20.138,2.034
2/27/24,16:42:05,2.038,2.967,34.77,20.138,2.031
2/27/24,16:42:06,2.038,2.967,34.77,20.138,2.042
2/27/24,16:42:07,2.038,2.967,34.77,20.138,2.04
2/27/24,16:42:08,2.038,2.967,34.77,20.137,2.04
2/27/24,16:42:09,2.038,2.967,34.77,20.138,2.038
2/27/24,16:42:10,2.038,2.967,34.77,20.138,2.037
2/27/24,16:42:11,2.038,2.967,34.77,20.138,2.04
2/27/24,16:42:12,2.038,2.967,34.77,20.138,2.049
2/27/24,16:42:13,2.038,2.967,34.77,20.137,2.041
2/27/24,16:42:14,2.038,2.967,34.77,20.138,2.038
2/27/24,16:42:15,2.038,2.968,34.77,20.138,2.037
2/27/24,16:42:16,2.038,2.968,34.77,20.137,2.039
2/27/24,16:42:17,2.038,2.967,34.77,20.137,2.043
2/27/24,16:42:18,2.038,2.967,34.77,20.137,2.037
2/27/24,16:42:19,2.038,2.967,34.77,20.137,2.035
2/27/24,16:42:20,2.038,2.968,34.77,20.138,2.039
2/27/24,16:42:21,2.038,2.968,34.77,20.138,2.044
2/27/24,16:42:22,2.038,2.968,34.77,20.138,2.041
2/27/24,16:42:23,2.038,2.968,34.77,20.138,2.041
2/27/24,16:42:24,2.039,2.968,34.77,20.138,2.041
2/27/24,16:42:25,2.039,2.969,34.77,20.138,2.04
2/27/24,16:42:26,2.039,2.968,34.77,20.138,2.041
2/27/24,16:42:27,2.039,2.968,34.77,20.138,2.033
2/27/24,16:42:28,2.039,2.968,34.77,20.138,2.034
2/27/24,16:42:29,2.039,2.968,34.77,20.138,2.037
2/27/24,16:42:30,2.039,2.968,34.77,20.138,2.045
2/27/24,16:42:31,2.038,2.968,34.77,20.138,2.033
2/27/24,16:42:32,2.038,2.968,34.77,20.138,2.041
2/27/24,16:42:33,2.039,2.968,34.77,20.138,2.035
2/27/24,16:42:34,2.039,2.968,34.77,20.138,2.035
2/27/24,16:42:35,2.038,2.968,34.77,20.138,2.045
2/27/24,16:42:36,2.038,2.968,34.77,20.138,2.038
2/27/24,16:42:37,2.039,2.968,34.77,20.138,2.035
2/27/24,16:42:38,2.039,2.968,34.77,20.138,2.038
2/27/24,16:42:39,2.038,2.968,34.77,20.138,2.049
2/27/24,16:42:40,2.038,2.968,34.77,20.138,2.034
2/27/24,16:42:41,2.038,2.967,34.77,20.138,2.034
2/27/24,16:42:42,2.038,2.968,34.77,20.138,2.034
2/27/24,16:42:43,2.039,2.968,34.77,20.138,2.046
2/27/24,16:42:44,2.038,2.968,34.77,20.138,2.043
2/27/24,16:42:45,2.038,2.968,34.77,20.138,2.04
2/27/24,16:42:46,2.038,2.968,34.77,20.138,2.034
2/27/24,16:42:47,2.038,2.968,34.77,20.138,2.042
2/27/24,16:42:48,2.038,2.968,34.77,20.138,2.035
2/27/24,16:42:49,2.038,2.968,34.77,20.138,2.034
2/27/24,16:42:50,2.038,2.968,34.77,20.138,2.05
2/27/24,16:42:51,2.038,2.967,34.77,20.138,2.034
2/27/24,16:42:52,2.038,2.967,34.77,20.138,2.034
2/27/24,16:42:53,2.038,2.968,34.77,20.138,2.042
2/27/24,16:42:54,2.038,2.967,34.77,20.138,2.038
2/27/24,16:42:55,2.038,2.968,34.77,20.138,2.043
2/27/24,16:42:56,2.038,2.968,34.77,20.138,2.032
2/27/24,16:42:57,2.038,2.968,34.77,20.138,2.037
2/27/24,16:42:58,2.038,2.968,34.77,20.138,2.038
2/27/24,16:42:59,2.038,2.968,34.77,20.138,2.038
2/27/24,16:43:00,2.038,2.968,34.77,20.138,2.036
2/27/24,16:43:01,2.038,2.967,34.77,20.138,2.034
2/27/24,16:43:02,2.038,2.967,34.77,20.138,2.039
2/27/24,16:43:03,2.038,2.967,34.77,20.138,2.036
2/27/24,16:43:04,2.038,2.967,34.77,20.138,2.04
2/27/24,16:43:05,2.038,2.967,34.77,20.138,2.039
2/27/24,16:43:06,2.038,2.967,34.77,20.138,2.035
2/27/24,16:43:07,2.038,2.967,34.77,20.138,2.038
2/27/24,16:43:08,2.038,2.967,34.77,20.138,2.047
2/27/24,16:43:09,2.038,2.967,34.77,20.138,2.037
2/27/24,16:43:10,2.038,2.967,34.77,20.138,2.037
2/27/24,16:43:11,2.038,2.968,34.77,20.138,2.042
2/27/24,16:43:12,2.038,2.968,34.77,20.138,2.039
2/27/24,16:43:13,2.038,2.967,34.77,20.138,2.032
2/27/24,16:43:14,2.038,2.967,34.77,20.138,2.038
2/27/24,16:43:15,2.038,2.968,34.77,20.138,2.04
2/27/24,16:43:16,2.038,2.968,34.77,20.138,2.038
2/27/24,16:43:17,2.038,2.967,34.77,20.139,2.037
2/27/24,16:43:18,2.038,2.968,34.77,20.139,2.036
2/27/24,16:43:19,2.038,2.967,34.77,20.138,2.033
2/27/24,16:43:20,2.038,2.968,34.77,20.138,2.038
2/27/24,16:43:21,2.038,2.968,34.77,20.138,2.039
2/27/24,16:43:22,2.038,2.968,34.77,20.138,2.046
2/27/24,16:43:23,2.038,2.968,34.77,20.138,2.039
2/27/24,16:43:24,2.038,2.968,34.77,20.138,2.035
2/27/24,16:43:25,2.038,2.968,34.77,20.138,2.037
2/27/24,16:43:26,2.038,2.968,34.77,20.138,2.043
2/27/24,16:43:27,2.038,2.968,34.77,20.138,2.035
2/27/24,16:43:28,2.038,2.967,34.77,20.138,2.036
2/27/24,16:43:29,2.038,2.967,34.77,20.139,2.036
2/27/24,16:43:30,2.038,2.967,34.77,20.139,2.037
2/27/24,16:43:31,2.038,2.967,34.77,20.139,2.044
2/27/24,16:43:32,2.038,2.967,34.77,20.139,2.04
2/27/24,16:43:33,2.038,2.967,34.77,20.139,2.035
2/27/24,16:43:34,2.038,2.967,34.77,20.139,2.036
2/27/24,16:43:35,2.038,2.967,34.77,20.139,2.046
2/27/24,16:43:36,2.038,2.967,34.77,20.139,2.038
2/27/24,16:43:37,2.037,2.967,34.77,20.139,2.038
2/27/24,16:43:38,2.038,2.967,34.77,20.139,2.04
2/27/24,16:43:39,2.038,2.967,34.77,20.139,2.037
2/27/24,16:43:40,2.038,2.967,34.77,20.139,2.045
2/27/24,16:43:41,2.038,2.967,34.77,20.139,2.039
2/27/24,16:43:42,2.038,2.967,34.77,20.139,2.037
2/27/24,16:43:43,2.038,2.968,34.77,20.14,2.042
2/27/24,16:43:44,2.039,2.968,34.77,20.139,2.049
2/27/24,16:43:45,2.038,2.968,34.77,20.139,2.036
2/27/24,16:43:46,2.039,2.968,34.77,20.139,2.034
2/27/24,16:43:47,2.038,2.968,34.77,20.139,2.039
2/27/24,16:43:48,2.038,2.968,34.77,20.139,2.041
2/27/24,16:43:49,2.038,2.968,34.77,20.139,2.041
2/27/24,16:43:50,2.038,2.968,34.77,20.139,2.04
2/27/24,16:43:51,2.038,2.968,34.77,20.139,2.033
2/27/24,16:43:52,2.038,2.968,34.77,20.139,2.039
2/27/24,16:43:53,2.038,2.968,34.77,20.139,2.04
2/27/24,16:43:54,2.038,2.967,34.77,20.138,2.033
2/27/24,16:43:55,2.038,2.967,34.77,20.138,2.028
2/27/24,16:43:56,2.038,2.968,34.77,20.138,2.042
2/27/24,16:43:57,2.039,2.968,34.77,20.138,2.05
2/27/24,16:43:58,2.038,2.968,34.77,20.138,2.035
2/27/24,16:43:59,2.038,2.967,34.77,20.138,2.032
2/27/24,16:44:00,2.038,2.967,34.77,20.138,2.035
2/27/24,16:44:01,2.038,2.967,34.77,20.138,2.039
2/27/24,16:44:02,2.038,2.968,34.77,20.138,2.042
2/27/24,16:44:03,2.038,2.967,34.77,20.138,2.032
2/27/24,16:44:04,2.038,2.967,34.77,20.138,2.032
2/27/24,16:44:05,2.038,2.967,34.77,20.138,2.042
2/27/24,16:44:06,2.038,2.968,34.77,20.138,2.05
2/27/24,16:44:07,2.038,2.968,34.77,20.139,2.044
2/27/24,16:44:08,2.038,2.968,34.77,20.139,2.041
2/27/24,16:44:09,2.039,2.968,34.77,20.139,2.038
2/27/24,16:44:10,2.039,2.968,34.77,20.139,2.039
2/27/24,16:44:11,2.039,2.968,34.77,20.139,2.047
2/27/24,16:44:12,2.039,2.968,34.77,20.138,2.034
2/27/24,16:44:13,2.038,2.968,34.77,20.138,2.029
2/27/24,16:44:14,2.039,2.968,34.77,20.138,2.044
2/27/24,16:44:15,2.039,2.968,34.77,20.138,2.041
2/27/24,16:44:16,2.038,2.968,34.77,20.138,2.042
2/27/24,16:44:17,2.038,2.968,34.77,20.138,2.037
2/27/24,16:44:18,2.038,2.968,34.77,20.138,2.034
2/27/24,16:44:19,2.038,2.968,34.77,20.138,2.039
2/27/24,16:44:20,2.038,2.968,34.77,20.138,2.039
2/27/24,16:44:21,2.038,2.967,34.77,20.138,2.036
2/27/24,16:44:22,2.038,2.967,34.77,20.138,2.031
2/27/24,16:44:23,2.038,2.967,34.77,20.138,2.037
2/27/24,16:44:24,2.038,2.967,34.77,20.138,2.04
2/27/24,16:44:25,2.038,2.967,34.77,20.138,2.041
2/27/24,16:44:26,2.038,2.967,34.77,20.139,2.038
2/27/24,16:44:27,2.037,2.967,34.77,20.139,2.033
2/27/24,16:44:28,2.037,2.967,34.77,20.139,2.036
2/27/24,16:44:29,2.038,2.967,34.77,20.139,2.047
2/27/24,16:44:30,2.038,2.967,34.77,20.139,2.037
2/27/24,16:44:31,2.038,2.967,34.77,20.139,2.041
2/27/24,16:44:32,2.038,2.967,34.77,20.139,2.032
2/27/24,16:44:33,2.038,2.967,34.77,20.139,2.038
2/27/24,16:44:34,2.038,2.967,34.77,20.138,2.043
2/27/24,16:44:35,2.038,2.967,34.77,20.138,2.037
2/27/24,16:44:36,2.037,2.967,34.77,20.139,2.033
2/27/24,16:44:37,2.038,2.967,34.77,20.139,2.04
2/27/24,16:44:38,2.038,2.968,34.77,20.139,2.048
2/27/24,16:44:39,2.038,2.967,34.77,20.139,2.034
2/27/24,16:44:40,2.038,2.967,34.77,20.139,2.035
2/27/24,16:44:41,2.038,2.968,34.77,20.138,2.042
2/27/24,16:44:42,2.038,2.968,34.77,20.139,2.038
2/27/24,16:44:43,2.038,2.967,34.77,20.139,2.032
